E_dt005,E_dt010
5.83555751697844,6.361665663903734
5.77363997803519,6.240064998929167
5.846273151761345,6.354481172545281
5.651953497315398,6.2608020745751904
5.878454383434546,5.164095803008009
6.525367496775693,6.258827126832985
5.738320142101067,6.294930316046521
5.825434224596622,6.298655198497926
6.5560889338777475,6.25448057629889
5.686276546195952,6.258376422473847
6.542208937659341,5.495589085924765
6.552517337978474,5.247020195232276
6.5302899525785065,5.280511709819485
6.5410518001488,6.2392505177744155
6.5534177822784105,5.393964735118355
6.552204480358362,6.282364230077065
6.532143707937188,5.275195045887893
6.518933661391068,5.1946816062178005
6.5329485294514456,6.253463686954967
6.551188562511081,6.232504841300109
6.556076779483753,6.282274021837583
6.534731401711575,4.987519640753719
6.043270820000318,5.109879715915887
5.844193558078148,6.234012177077403
6.549351993238831,5.4166894539019825
6.5281535082986455,6.24789070567079
6.546751522554824,6.25335062565369
5.905183772621907,6.354456910297623
5.759657838202875,6.247836113218436
6.544570480706405,5.341361633388476
6.008912344263537,5.202741577867011
6.534275160766351,6.358263824688511
6.529257226628521,6.303433006008127
5.975112498226768,5.503450139180178
6.526258538409023,6.365704847838338
6.557019224926582,5.468408188317975
6.5463203164518635,5.329784927326456
5.629817853029694,6.254459590823833
6.560524098447024,6.267148358470912
6.539305851210818,6.278561917396252
6.0583521545667605,6.255392633622973
5.715028389508273,5.081547235572431
5.654728916434769,6.277990546603844
5.745986508270147,6.283328088843962
6.550194826034958,6.267900907047586
6.538937357046345,6.367855249552204
5.5929514248691765,6.2592731623833835
6.5430685144343625,6.290134587259892
5.686756230404093,6.267121825010738
5.841574894325553,5.328246886044745
6.553148128417628,6.367764065186971
6.5286528161000215,6.2802998410657205
6.526454620292882,5.266329175208575
6.55699806252369,6.276310875231876
6.554208922408395,6.276286720264897
5.642418895470443,5.243658461091657
5.723585640338629,6.273423085036441
6.533178561388427,5.162639660996683
6.537026353608352,6.257290532321637
6.534139147682961,6.354120413845732
6.534267505610904,6.261715921065841
6.554292056076688,6.27925552087015
5.866939593724755,6.270605684219386
6.552852419374714,5.12965647329802
6.54463393971837,5.525591993448801
6.539934232566747,5.140978667943303
5.573763907309965,4.92486147519656
6.5562205410768115,5.285856354554932
5.7708405326304,6.266199842054082
5.954863962060045,6.272000659795205
5.861893262047159,6.256686706760636
6.5493460880714665,5.034744092856032
6.513135032985186,6.254822487689023
6.53310059971891,6.35933902591629
5.7208681901564225,6.240766284079651
6.5306482235691945,5.069465263506449
5.685817318183228,5.487052305754281
5.775114131477748,6.266315298739881
6.54099249551024,6.253856993136626
6.5493460822328595,5.096602727980075
6.529294221136349,6.2536405670284765
6.548675530878107,6.28997669174262
5.800113963641058,6.251019475088102
5.61820090420354,6.269212121863367
6.523865821469581,6.367697542933371
6.55250480346864,6.361097755609824
6.5272026571004975,6.2794990184752315
5.594823386080128,6.3613671747533695
5.577394102647151,6.3685991230469705
5.861447636648083,6.315790239872564
